CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 11:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 11:53:10.0;nível;6.18;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 12:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 12:53:20.0;nível;6.17;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 13:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 13:53:30.0;nível;6.14;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 14:00:00.0;chuva;0.40;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 14:53:30.0;nível;6.20;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 15:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 15:53:40.0;nível;6.19;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 16:10:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 16:50:00.0;chuva;1.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 16:53:40.0;nível;6.16;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 17:00:00.0;chuva;1.40;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 17:10:00.0;chuva;0.80;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 17:20:00.0;chuva;0.60;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 17:30:00.0;chuva;0.20;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 17:53:50.0;nível;6.14;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 18:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 18:53:50.0;nível;6.10;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 19:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 19:54:00.0;nível;6.10;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 20:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 20:54:10.0;nível;6.10;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 21:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 21:54:20.0;nível;6.09;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 22:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 22:54:20.0;nível;6.10;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 23:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-03 23:54:30.0;nível;6.13;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 00:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 00:54:40.0;nível;6.13;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 01:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 01:54:40.0;nível;6.16;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 02:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 02:54:40.0;nível;6.17;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 03:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 03:54:50.0;nível;6.18;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 04:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 04:54:50.0;nível;6.21;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 05:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 05:55:00.0;nível;6.26;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 06:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 06:55:00.0;nível;6.26;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 07:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 07:55:00.0;nível;6.30;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 08:40:00.0;chuva;0.00;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 08:55:10.0;nível;6.32;
CACHOEIRINHA;430310302H;RS;Rio Gravatai;-51.093;-29.9635;8.58;2020-01-04 09:40:00.0;chuva;0.00;
