PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 13:50:00.0;1.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 14:00:00.0;0.80;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 14:10:00.0;0.60;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 14:30:00.0;0.20;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 14:40:00.0;0.20;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 14:50:00.0;0.40;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 15:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 16:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 17:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 18:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 19:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 20:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 21:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 22:20:00.0;0.00;;;
PELOTAS;431440704A;RS;Colonia Z/3;-52.16;-31.693;2019-10-29 23:20:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 00:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 01:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 02:30:00.0;0.80;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 02:40:00.0;6.80;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 02:50:00.0;4.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 03:00:00.0;2.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 03:10:00.0;0.60;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 03:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 04:00:00.0;0.20;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 04:10:00.0;1.80;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 04:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 05:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 06:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 07:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 08:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 09:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 10:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 10:50:00.0;0.80;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 11:00:00.0;2.80;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 11:10:00.0;8.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 11:20:00.0;1.60;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 11:30:00.0;0.20;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 11:40:00.0;0.60;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 11:50:00.0;4.20;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 12:00:00.0;4.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 12:10:00.0;3.20;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 12:20:00.0;2.40;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 12:30:00.0;2.20;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 12:40:00.0;1.60;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 12:50:00.0;1.40;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 13:00:00.0;0.80;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 13:10:00.0;0.80;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 13:20:00.0;0.80;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 13:30:00.0;0.80;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 13:40:00.0;0.80;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 13:50:00.0;0.80;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 14:00:00.0;0.40;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 14:10:00.0;0.20;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 14:20:00.0;0.60;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 14:30:00.0;0.20;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 15:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 16:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 17:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 18:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 19:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 20:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 21:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 22:30:00.0;0.00;;;
PELOTAS;431440705A;RS;Sinott;-52.36;-31.65;2019-10-29 23:30:00.0;0.00;;;
